date,home_team,away_team,team,scorer,minute,own_goal,penalty
08-09-2015,Liechtenstein,Russia,Russia,Artem Dzyuba,90,FALSE,FALSE
08-09-2015,Lithuania,San Marino,Lithuania,Fedor Cernych,7,FALSE,FALSE
08-09-2015,Lithuania,San Marino,San Marino,Matteo Vitaioli,55,FALSE,FALSE
08-09-2015,Lithuania,San Marino,Lithuania,Lukas Spalvis,90,FALSE,FALSE
08-09-2015,Moldova,Montenegro,Montenegro,Stefan Savic,9,FALSE,FALSE
08-09-2015,Moldova,Montenegro,Montenegro,Petru Racu,65,TRUE,FALSE
08-09-2015,Nicaragua,Jamaica,Jamaica,Darren Mattocks,13,FALSE,FALSE
08-09-2015,Nicaragua,Jamaica,Jamaica,Simon Dawkins,89,FALSE,FALSE
08-09-2015,North Macedonia,Spain,Spain,Tome Pacovski,8,TRUE,FALSE
08-09-2015,Philippines,Uzbekistan,Uzbekistan,Odil Ahmedov,1,FALSE,FALSE
08-09-2015,Philippines,Uzbekistan,Uzbekistan,Sardor Rashidov,14,FALSE,FALSE
08-09-2015,Philippines,Uzbekistan,Uzbekistan,Igor Sergeev,43,FALSE,FALSE
08-09-2015,Philippines,Uzbekistan,Uzbekistan,Igor Sergeev,65,FALSE,FALSE
08-09-2015,Philippines,Uzbekistan,Philippines,Stephan Schröck,68,FALSE,FALSE
08-09-2015,Philippines,Uzbekistan,Uzbekistan,Sardor Rashidov,80,FALSE,FALSE
08-09-2015,Slovenia,Estonia,Slovenia,Robert Beric,63,FALSE,FALSE
08-09-2015,Sweden,Austria,Austria,David Alaba,9,FALSE,TRUE
08-09-2015,Sweden,Austria,Austria,Martin Harnik,38,FALSE,FALSE
08-09-2015,Sweden,Austria,Austria,Marc Janko,77,FALSE,FALSE
08-09-2015,Sweden,Austria,Austria,Martin Harnik,88,FALSE,FALSE
08-09-2015,Sweden,Austria,Sweden,Zlatan Ibrahimovic,90,FALSE,FALSE
08-09-2015,Taiwan,Vietnam,Vietnam,Ðinh Ti?n Thành,53,FALSE,FALSE
08-09-2015,Taiwan,Vietnam,Taiwan,Wu Chun-ching,82,FALSE,FALSE
08-09-2015,Taiwan,Vietnam,Vietnam,Tr?n Phi Son,90,FALSE,FALSE
08-09-2015,Tajikistan,Australia,Australia,Mark Milligan,57,FALSE,FALSE
08-09-2015,Tajikistan,Australia,Australia,Tim Cahill,73,FALSE,FALSE
08-09-2015,Tajikistan,Australia,Australia,Tim Cahill,90,FALSE,FALSE
08-09-2015,Thailand,Iraq,Iraq,Justin Meram,34,FALSE,FALSE
08-09-2015,Thailand,Iraq,Iraq,Younis Mahmoud,49,FALSE,FALSE
08-09-2015,Thailand,Iraq,Thailand,Theerathon Bunmathan,80,FALSE,TRUE
08-09-2015,Thailand,Iraq,Thailand,Mongkol Tossakrai,83,FALSE,FALSE
08-09-2015,Yemen,Bahrain,Bahrain,Hussain Ali Baba,31,FALSE,TRUE
08-09-2015,Yemen,Bahrain,Bahrain,Sami Al-Husaini,45,FALSE,FALSE
08-09-2015,Yemen,Bahrain,Bahrain,Abdullah Omar,66,FALSE,FALSE
08-09-2015,Yemen,Bahrain,Bahrain,Sayed Mohamed Adnan,77,FALSE,FALSE
07-10-2015,Mauritius,Kenya,Kenya,Johanna Omolo,19,FALSE,FALSE
07-10-2015,Mauritius,Kenya,Kenya,Ayub Masika,23,FALSE,FALSE
07-10-2015,Mauritius,Kenya,Kenya,Haron Shakava,49,FALSE,FALSE
07-10-2015,Mauritius,Kenya,Mauritius,Andy Sophie,67,FALSE,TRUE
07-10-2015,Mauritius,Kenya,Mauritius,Jonathan Bru,78,FALSE,FALSE
07-10-2015,Mauritius,Kenya,Kenya,Johanna Omolo,82,FALSE,FALSE
07-10-2015,Mauritius,Kenya,Kenya,Michael Olunga,87,FALSE,FALSE
07-10-2015,Seychelles,Burundi,Burundi,Fiston Abdul Razak,15,FALSE,FALSE
07-10-2015,South Sudan,Mauritania,Mauritania,Boubacar Bagili,3,FALSE,FALSE
07-10-2015,South Sudan,Mauritania,South Sudan,Dominic Abui Pretino,5,FALSE,FALSE
07-10-2015,Tanzania,Malawi,Tanzania,Mbwana Samatta,19,FALSE,FALSE
07-10-2015,Tanzania,Malawi,Tanzania,Thomas Ulimwengu,23,FALSE,FALSE
08-10-2015,Albania,Serbia,Serbia,Aleksandar Kolarov,90,FALSE,FALSE
08-10-2015,Albania,Serbia,Serbia,Adem Ljajic,90,FALSE,FALSE
08-10-2015,Argentina,Ecuador,Ecuador,Frickson Erazo,81,FALSE,FALSE
08-10-2015,Argentina,Ecuador,Ecuador,Felipe Caicedo,82,FALSE,FALSE
08-10-2015,Bahrain,Uzbekistan,Uzbekistan,Igor Sergeev,52,FALSE,FALSE
08-10-2015,Bahrain,Uzbekistan,Uzbekistan,Odil Ahmedov,56,FALSE,FALSE
08-10-2015,Bahrain,Uzbekistan,Uzbekistan,Sardor Rashidov,66,FALSE,FALSE
08-10-2015,Bahrain,Uzbekistan,Uzbekistan,Eldor Shomurodov,90,FALSE,FALSE
08-10-2015,Bhutan,Maldives,Maldives,Ahmed Nashid,11,FALSE,FALSE
08-10-2015,Bhutan,Maldives,Maldives,Ali Ashfaq,23,FALSE,FALSE
08-10-2015,Bhutan,Maldives,Maldives,Ali Ashfaq,33,FALSE,FALSE
08-10-2015,Bhutan,Maldives,Maldives,Ali Ashfaq,57,FALSE,TRUE
08-10-2015,Bhutan,Maldives,Bhutan,Tshering Dorji,85,FALSE,FALSE
08-10-2015,Bhutan,Maldives,Bhutan,Chencho Gyeltshen,88,FALSE,FALSE
08-10-2015,Bhutan,Maldives,Bhutan,Biren Basnet,90,FALSE,FALSE
08-10-2015,Bolivia,Uruguay,Uruguay,Martín Cáceres,10,FALSE,FALSE
08-10-2015,Bolivia,Uruguay,Uruguay,Diego Godín,69,FALSE,FALSE
08-10-2015,Chile,Brazil,Chile,Eduardo Vargas,72,FALSE,FALSE
08-10-2015,Chile,Brazil,Chile,Alexis Sánchez,90,FALSE,FALSE
08-10-2015,Colombia,Peru,Colombia,Teófilo Gutiérrez,36,FALSE,FALSE
08-10-2015,Colombia,Peru,Colombia,Edwin Cardona,90,FALSE,FALSE
08-10-2015,Georgia,Gibraltar,Georgia,Mate Vatsadze,30,FALSE,FALSE
08-10-2015,Georgia,Gibraltar,Georgia,Tornike Okriashvili,35,FALSE,TRUE
08-10-2015,Georgia,Gibraltar,Georgia,Mate Vatsadze,45,FALSE,FALSE
08-10-2015,Georgia,Gibraltar,Georgia,Valeri Qazaishvili,87,FALSE,FALSE
08-10-2015,Hungary,Faroe Islands,Faroe Islands,Róaldur Jakobsen,11,FALSE,FALSE
08-10-2015,Hungary,Faroe Islands,Hungary,Dániel Böde,63,FALSE,FALSE
08-10-2015,Hungary,Faroe Islands,Hungary,Dániel Böde,71,FALSE,FALSE
08-10-2015,Jordan,Australia,Jordan,Hassan Abdel-Fattah,47,FALSE,TRUE
08-10-2015,Jordan,Australia,Jordan,Hamza Al-Dardour,84,FALSE,FALSE
08-10-2015,Kuwait,South Korea,South Korea,Koo Ja-cheol,12,FALSE,FALSE
08-10-2015,Kyrgyzstan,Tajikistan,Kyrgyzstan,Bakhtiyar Duyshobekov,7,FALSE,FALSE
08-10-2015,Kyrgyzstan,Tajikistan,Tajikistan,Manuchekhr Dzhalilov,65,FALSE,FALSE
08-10-2015,Kyrgyzstan,Tajikistan,Tajikistan,Akhtam Nazarov,71,FALSE,TRUE
08-10-2015,Kyrgyzstan,Tajikistan,Kyrgyzstan,Anton Zemlianukhin,90,FALSE,TRUE
08-10-2015,Liberia,Guinea-Bissau,Liberia,William Jebor,35,FALSE,TRUE
08-10-2015,Liberia,Guinea-Bissau,Guinea-Bissau,Amido Baldé,62,FALSE,FALSE
08-10-2015,Myanmar,Lebanon,Lebanon,Hassan Maatouk,28,FALSE,FALSE
08-10-2015,Myanmar,Lebanon,Lebanon,Abbas Ahmed Atwi,90,FALSE,FALSE
08-10-2015,Northern Ireland,Greece,Northern Ireland,Steven Davis,35,FALSE,FALSE
08-10-2015,Northern Ireland,Greece,Northern Ireland,Josh Magennis,49,FALSE,FALSE
08-10-2015,Northern Ireland,Greece,Northern Ireland,Steven Davis,58,FALSE,FALSE
08-10-2015,Northern Ireland,Greece,Greece,Christos Aravidis,87,FALSE,FALSE
08-10-2015,Oman,Iran,Oman,Saad Al-Mukhaini,52,FALSE,FALSE
08-10-2015,Oman,Iran,Iran,Jalal Hosseini,70,FALSE,FALSE
08-10-2015,Portugal,Denmark,Portugal,João Moutinho,66,FALSE,FALSE
08-10-2015,Qatar,China PR,Qatar,Karim Boudiaf,22,FALSE,FALSE
08-10-2015,Republic of Ireland,Germany,Republic of Ireland,Shane Long,70,FALSE,FALSE
08-10-2015,Romania,Finland,Finland,Joel Pohjanpalo,67,FALSE,FALSE
08-10-2015,Romania,Finland,Romania,Ovidiu Hoban,90,FALSE,FALSE
08-10-2015,Saudi Arabia,United Arab Emirates,United Arab Emirates,Ahmed Khalil,18,FALSE,FALSE
08-10-2015,Saudi Arabia,United Arab Emirates,Saudi Arabia,Mohammad Al-Sahlawi,45,FALSE,FALSE
08-10-2015,Saudi Arabia,United Arab Emirates,Saudi Arabia,Mohammad Al-Sahlawi,90,FALSE,TRUE
08-10-2015,Scotland,Poland,Poland,Robert Lewandowski,3,FALSE,FALSE
08-10-2015,Scotland,Poland,Scotland,Matt Ritchie,45,FALSE,FALSE
08-10-2015,Scotland,Poland,Scotland,Steven Fletcher,62,FALSE,FALSE
08-10-2015,Scotland,Poland,Poland,Robert Lewandowski,90,FALSE,FALSE
08-10-2015,Singapore,Afghanistan,Singapore,Khairul Amri,72,FALSE,FALSE
08-10-2015,Syria,Japan,Japan,Keisuke Honda,55,FALSE,TRUE
08-10-2015,Syria,Japan,Japan,Shinji Okazaki,70,FALSE,FALSE
08-10-2015,Syria,Japan,Japan,Takashi Usami,88,FALSE,FALSE
08-10-2015,São Tomé and Príncipe,Ethiopia,São Tomé and Príncipe,Luís Leal,86,FALSE,FALSE
08-10-2015,Turkmenistan,India,Turkmenistan,Guwanç Abylow,8,FALSE,FALSE
08-10-2015,Turkmenistan,India,India,Jeje Lalpekhlua,28,FALSE,FALSE
08-10-2015,Turkmenistan,India,Turkmenistan,Arslanmyrat Amanow,60,FALSE,FALSE
08-10-2015,Venezuela,Paraguay,Paraguay,Derlis González,85,FALSE,FALSE
08-10-2015,Vietnam,Iraq,Vietnam,Lê Công Vinh,25,FALSE,FALSE
08-10-2015,Vietnam,Iraq,Iraq,Younis Mahmoud,90,FALSE,TRUE
09-10-2015,Djibouti,Eswatini,Eswatini,Mthunzi Mkhontfo,45,FALSE,FALSE
09-10-2015,Djibouti,Eswatini,Eswatini,Sabelo Ndzinisa,61,FALSE,FALSE
09-10-2015,Djibouti,Eswatini,Eswatini,Saneliso Dlamini,74,FALSE,FALSE
09-10-2015,Djibouti,Eswatini,Eswatini,Sandile Hlatjwako,76,FALSE,FALSE
09-10-2015,Djibouti,Eswatini,Eswatini,Tony Tsabedze,83,FALSE,FALSE
09-10-2015,Djibouti,Eswatini,Eswatini,Mxolisi Lukhele,84,FALSE,FALSE
09-10-2015,England,Estonia,England,Theo Walcott,45,FALSE,FALSE
09-10-2015,England,Estonia,England,Raheem Sterling,85,FALSE,FALSE
09-10-2015,Gambia,Namibia,Namibia,Willy Stephanus,61,FALSE,FALSE
09-10-2015,Gambia,Namibia,Gambia,Abdou Jammeh,78,FALSE,FALSE
09-10-2015,Liechtenstein,Sweden,Sweden,Marcus Berg,18,FALSE,FALSE
09-10-2015,Liechtenstein,Sweden,Sweden,Zlatan Ibrahimovic,55,FALSE,FALSE
09-10-2015,Moldova,Russia,Russia,Sergei Ignashevich,58,FALSE,FALSE
09-10-2015,Moldova,Russia,Russia,Artem Dzyuba,78,FALSE,FALSE
09-10-2015,Moldova,Russia,Moldova,Eugeniu Cebotaru,85,FALSE,FALSE
09-10-2015,Montenegro,Austria,Montenegro,Mirko Vucinic,32,FALSE,FALSE
09-10-2015,Montenegro,Austria,Austria,Marc Janko,55,FALSE,FALSE
09-10-2015,Montenegro,Austria,Montenegro,Fatos Beciraj,68,FALSE,FALSE
09-10-2015,Montenegro,Austria,Austria,Marko Arnautovic,81,FALSE,FALSE
09-10-2015,Montenegro,Austria,Austria,Marcel Sabitzer,90,FALSE,FALSE
09-10-2015,North Macedonia,Ukraine,Ukraine,Yevhen Seleznyov,59,FALSE,TRUE
09-10-2015,North Macedonia,Ukraine,Ukraine,Artem Kravets,87,FALSE,FALSE
09-10-2015,Slovakia,Belarus,Belarus,Stanislaw Drahun,34,FALSE,FALSE
09-10-2015,Slovenia,Lithuania,Slovenia,Valter Birsa,45,FALSE,TRUE
09-10-2015,Slovenia,Lithuania,Lithuania,Arvydas Novikovas,79,FALSE,TRUE
09-10-2015,Somalia,Niger,Niger,Moussa Maâzou,58,FALSE,FALSE
09-10-2015,Somalia,Niger,Niger,Moussa Maâzou,61,FALSE,TRUE
09-10-2015,Spain,Luxembourg,Spain,Santi Cazorla,42,FALSE,FALSE
09-10-2015,Spain,Luxembourg,Spain,Paco Alcácer,67,FALSE,FALSE
09-10-2015,Spain,Luxembourg,Spain,Paco Alcácer,80,FALSE,FALSE
09-10-2015,Spain,Luxembourg,Spain,Santi Cazorla,85,FALSE,FALSE
09-10-2015,Switzerland,San Marino,Switzerland,Michael Lang,17,FALSE,FALSE
09-10-2015,Switzerland,San Marino,Switzerland,Gökhan Inler,55,FALSE,TRUE
09-10-2015,Switzerland,San Marino,Switzerland,Admir Mehmedi,65,FALSE,FALSE
09-10-2015,Switzerland,San Marino,Switzerland,Johan Djourou,72,FALSE,TRUE
09-10-2015,Switzerland,San Marino,Switzerland,Pajtim Kasami,75,FALSE,FALSE
09-10-2015,Switzerland,San Marino,Switzerland,Breel Embolo,80,FALSE,TRUE
09-10-2015,Switzerland,San Marino,Switzerland,Eren Derdiyok,89,FALSE,FALSE
10-10-2015,Andorra,Belgium,Belgium,Radja Nainggolan,19,FALSE,FALSE
10-10-2015,Andorra,Belgium,Belgium,Kevin De Bruyne,42,FALSE,FALSE
10-10-2015,Andorra,Belgium,Andorra,Ildefons Lima,51,FALSE,TRUE
10-10-2015,Andorra,Belgium,Belgium,Eden Hazard,56,FALSE,TRUE
10-10-2015,Andorra,Belgium,Belgium,Laurent Depoitre,64,FALSE,FALSE
10-10-2015,Azerbaijan,Italy,Italy,Éder,11,FALSE,FALSE
10-10-2015,Azerbaijan,Italy,Azerbaijan,Dimitrij Nazarov,31,FALSE,FALSE
10-10-2015,Azerbaijan,Italy,Italy,Stephan El Shaarawy,43,FALSE,FALSE
10-10-2015,Azerbaijan,Italy,Italy,Matteo Darmian,65,FALSE,FALSE
10-10-2015,Bosnia and Herzegovina,Wales,Bosnia and Herzegovina,Milan Ðuric,71,FALSE,FALSE
10-10-2015,Bosnia and Herzegovina,Wales,Bosnia and Herzegovina,Vedad Ibiševic,90,FALSE,FALSE
10-10-2015,Chad,Sierra Leone,Chad,Léger Djimrangar,47,FALSE,FALSE
10-10-2015,Croatia,Bulgaria,Croatia,Ivan Perišic,2,FALSE,FALSE
10-10-2015,Croatia,Bulgaria,Croatia,Ivan Rakitic,42,FALSE,FALSE
10-10-2015,Croatia,Bulgaria,Croatia,Nikola Kalinic,81,FALSE,FALSE
10-10-2015,Czech Republic,Turkey,Turkey,Selçuk Inan,62,FALSE,TRUE
10-10-2015,Czech Republic,Turkey,Turkey,Hakan Çalhanoglu,79,FALSE,FALSE
10-10-2015,Eritrea,Botswana,Botswana,Galabgwe Moyana,22,FALSE,FALSE
10-10-2015,Eritrea,Botswana,Botswana,Joel Mogorosi,64,FALSE,FALSE
10-10-2015,Iceland,Latvia,Iceland,Kolbeinn Sigþórsson,5,FALSE,FALSE
10-10-2015,Iceland,Latvia,Iceland,Gylfi Sigurðsson,27,FALSE,FALSE
10-10-2015,Iceland,Latvia,Latvia,Aleksandrs Cauna,49,FALSE,FALSE
10-10-2015,Iceland,Latvia,Latvia,Valerijs Šabala,68,FALSE,FALSE
10-10-2015,Israel,Cyprus,Cyprus,Dossa Júnior,58,FALSE,FALSE
10-10-2015,Israel,Cyprus,Israel,Nir Bitton,76,FALSE,FALSE
10-10-2015,Israel,Cyprus,Cyprus,Jason Demetriou,80,FALSE,FALSE
10-10-2015,Kazakhstan,Netherlands,Netherlands,Georginio Wijnaldum,33,FALSE,FALSE
10-10-2015,Kazakhstan,Netherlands,Netherlands,Wesley Sneijder,50,FALSE,FALSE
10-10-2015,Kazakhstan,Netherlands,Kazakhstan,Islambek Kuat,90,FALSE,FALSE
10-10-2015,Madagascar,Central African Republic,Madagascar,Michael Rabeson,26,FALSE,FALSE
10-10-2015,Madagascar,Central African Republic,Madagascar,Njiva Rakotoharimalala,39,FALSE,FALSE
10-10-2015,Madagascar,Central African Republic,Madagascar,Johann Paul,66,FALSE,FALSE
10-10-2015,Norway,Malta,Norway,Alexander Tettey,19,FALSE,FALSE
10-10-2015,Norway,Malta,Norway,Alexander Søderlund,52,FALSE,FALSE
11-10-2015,Armenia,Albania,Albania,Kamo Hovhannisyan,9,TRUE,FALSE
11-10-2015,Armenia,Albania,Albania,Berat Djimsiti,23,FALSE,FALSE
11-10-2015,Armenia,Albania,Albania,Armando Sadiku,76,FALSE,FALSE
11-10-2015,Ethiopia,São Tomé and Príncipe,Ethiopia,Dawit Fekadu,1,FALSE,FALSE
11-10-2015,Ethiopia,São Tomé and Príncipe,Ethiopia,Gatoch Panom,47,FALSE,TRUE
11-10-2015,Ethiopia,São Tomé and Príncipe,Ethiopia,Ramkel Lok,74,FALSE,FALSE
11-10-2015,Faroe Islands,Romania,Romania,Constantin Budescu,4,FALSE,FALSE
11-10-2015,Faroe Islands,Romania,Romania,Constantin Budescu,45,FALSE,FALSE
11-10-2015,Faroe Islands,Romania,Romania,Alexandru Maxim,83,FALSE,FALSE
11-10-2015,Finland,Northern Ireland,Northern Ireland,Craig Cathcart,31,FALSE,FALSE
11-10-2015,Finland,Northern Ireland,Finland,Paulus Arajuuri,87,FALSE,FALSE
11-10-2015,Germany,Georgia,Germany,Thomas Müller,50,FALSE,TRUE
11-10-2015,Germany,Georgia,Georgia,Jaba Kankava,53,FALSE,FALSE
11-10-2015,Germany,Georgia,Germany,Max Kruse,79,FALSE,FALSE
11-10-2015,Gibraltar,Scotland,Scotland,Chris Martin,25,FALSE,FALSE
11-10-2015,Gibraltar,Scotland,Scotland,Shaun Maloney,39,FALSE,FALSE
11-10-2015,Gibraltar,Scotland,Scotland,Steven Fletcher,52,FALSE,FALSE
11-10-2015,Gibraltar,Scotland,Scotland,Steven Fletcher,56,FALSE,FALSE
11-10-2015,Gibraltar,Scotland,Scotland,Steven Fletcher,85,FALSE,FALSE
11-10-2015,Gibraltar,Scotland,Scotland,Steven Naismith,90,FALSE,FALSE
11-10-2015,Greece,Hungary,Greece,Kostas Stafylidis,5,FALSE,FALSE
11-10-2015,Greece,Hungary,Hungary,Gergo Lovrencsics,26,FALSE,FALSE
11-10-2015,Greece,Hungary,Hungary,Krisztián Németh,55,FALSE,FALSE
11-10-2015,Greece,Hungary,Greece,Panagiotis Tachtsidis,57,FALSE,FALSE
11-10-2015,Greece,Hungary,Hungary,Krisztián Németh,75,FALSE,FALSE
11-10-2015,Greece,Hungary,Greece,Konstantinos Mitroglou,79,FALSE,FALSE
11-10-2015,Greece,Hungary,Greece,Panagiotis Kone,86,FALSE,FALSE
11-10-2015,Malawi,Tanzania,Malawi,John Banda,42,FALSE,FALSE
11-10-2015,Poland,Republic of Ireland,Poland,Grzegorz Krychowiak,13,FALSE,FALSE
11-10-2015,Poland,Republic of Ireland,Republic of Ireland,Jonathan Walters,16,FALSE,TRUE
11-10-2015,Poland,Republic of Ireland,Poland,Robert Lewandowski,42,FALSE,FALSE
11-10-2015,Serbia,Portugal,Portugal,Nani,5,FALSE,FALSE
11-10-2015,Serbia,Portugal,Serbia,Zoran Tošic,65,FALSE,FALSE
11-10-2015,Serbia,Portugal,Portugal,João Moutinho,78,FALSE,FALSE
12-10-2015,Austria,Liechtenstein,Austria,Marko Arnautovic,12,FALSE,FALSE
12-10-2015,Austria,Liechtenstein,Austria,Marc Janko,54,FALSE,FALSE
12-10-2015,Austria,Liechtenstein,Austria,Marc Janko,57,FALSE,FALSE
12-10-2015,Estonia,Switzerland,Switzerland,Ragnar Klavan,90,TRUE,FALSE
12-10-2015,Lithuania,England,England,Ross Barkley,29,FALSE,FALSE
12-10-2015,Lithuania,England,England,Giedrius Arlauskis,35,TRUE,FALSE
12-10-2015,Lithuania,England,England,Alex Oxlade-Chamberlain,62,FALSE,FALSE
12-10-2015,Luxembourg,Slovakia,Slovakia,Marek Hamšík,24,FALSE,FALSE
12-10-2015,Luxembourg,Slovakia,Slovakia,Adam Nemec,29,FALSE,FALSE
12-10-2015,Luxembourg,Slovakia,Slovakia,Róbert Mak,30,FALSE,FALSE
12-10-2015,Luxembourg,Slovakia,Luxembourg,Mario Mutsch,61,FALSE,FALSE
12-10-2015,Luxembourg,Slovakia,Luxembourg,Lars Krogh Gerson,65,FALSE,TRUE
12-10-2015,Luxembourg,Slovakia,Slovakia,Marek Hamšík,90,FALSE,FALSE
12-10-2015,Russia,Montenegro,Russia,Oleg Kuzmin,33,FALSE,FALSE
12-10-2015,Russia,Montenegro,Russia,Aleksandr Kokorin,37,FALSE,TRUE
12-10-2015,San Marino,Slovenia,Slovenia,Boštjan Cesar,54,FALSE,FALSE
12-10-2015,San Marino,Slovenia,Slovenia,Nejc Pecnik,75,FALSE,FALSE
12-10-2015,Sweden,Moldova,Sweden,Zlatan Ibrahimovic,23,FALSE,FALSE
12-10-2015,Sweden,Moldova,Sweden,Erkan Zengin,47,FALSE,FALSE
12-10-2015,Ukraine,Spain,Spain,Mario Gaspar Pérez,22,FALSE,FALSE
13-10-2015,Bahrain,Philippines,Bahrain,Ismail Abdullatif,53,FALSE,FALSE
13-10-2015,Bahrain,Philippines,Bahrain,Sayed Mohamed Adnan,61,FALSE,FALSE
13-10-2015,Belgium,Israel,Belgium,Dries Mertens,64,FALSE,FALSE
13-10-2015,Belgium,Israel,Belgium,Kevin De Bruyne,78,FALSE,FALSE
13-10-2015,Belgium,Israel,Belgium,Eden Hazard,84,FALSE,FALSE
13-10-2015,Belgium,Israel,Israel,Tomer Hemed,88,FALSE,FALSE
13-10-2015,Bhutan,Hong Kong,Hong Kong,Chan Siu Ki,89,FALSE,FALSE
13-10-2015,Botswana,Eritrea,Eritrea,Henok Goitom,9,FALSE,FALSE
13-10-2015,Botswana,Eritrea,Botswana,Mogakolodi Ngele,15,FALSE,FALSE
13-10-2015,Botswana,Eritrea,Botswana,Joel Mogorosi,21,FALSE,FALSE
13-10-2015,Botswana,Eritrea,Botswana,Mogakolodi Ngele,79,FALSE,FALSE
13-10-2015,Brazil,Venezuela,Brazil,Willian,1,FALSE,FALSE
13-10-2015,Brazil,Venezuela,Brazil,Willian,42,FALSE,FALSE
13-10-2015,Brazil,Venezuela,Venezuela,Christian Santos,64,FALSE,FALSE
13-10-2015,Brazil,Venezuela,Brazil,Ricardo Oliveira,73,FALSE,FALSE
13-10-2015,Bulgaria,Azerbaijan,Bulgaria,Mihail Aleksandrov,20,FALSE,FALSE
13-10-2015,Bulgaria,Azerbaijan,Bulgaria,Dimitar Rangelov,56,FALSE,FALSE
13-10-2015,Burundi,Seychelles,Burundi,Fiston Abdul Razak,71,FALSE,TRUE
13-10-2015,Burundi,Seychelles,Burundi,Fiston Abdul Razak,81,FALSE,FALSE
13-10-2015,Cyprus,Bosnia and Herzegovina,Bosnia and Herzegovina,Haris Medunjanin,13,FALSE,FALSE
13-10-2015,Cyprus,Bosnia and Herzegovina,Cyprus,Constantinos Charalambides,32,FALSE,FALSE
13-10-2015,Cyprus,Bosnia and Herzegovina,Cyprus,Nestoras Mitidis,41,FALSE,FALSE
13-10-2015,Cyprus,Bosnia and Herzegovina,Bosnia and Herzegovina,Haris Medunjanin,44,FALSE,FALSE
13-10-2015,Cyprus,Bosnia and Herzegovina,Bosnia and Herzegovina,Milan Ðuric,67,FALSE,FALSE
13-10-2015,Ecuador,Bolivia,Ecuador,Miller Bolaños,81,FALSE,FALSE
13-10-2015,Ecuador,Bolivia,Ecuador,Felipe Caicedo,90,FALSE,TRUE
13-10-2015,Guinea-Bissau,Liberia,Liberia,William Jebor,9,FALSE,FALSE
13-10-2015,Guinea-Bissau,Liberia,Liberia,William Jebor,12,FALSE,FALSE
13-10-2015,Guinea-Bissau,Liberia,Guinea-Bissau,Ibraime Cassamá,45,FALSE,FALSE
13-10-2015,Guinea-Bissau,Liberia,Liberia,William Jebor,90,FALSE,FALSE
13-10-2015,Italy,Norway,Norway,Alexander Tettey,23,FALSE,FALSE
13-10-2015,Italy,Norway,Italy,Alessandro Florenzi,73,FALSE,FALSE
13-10-2015,Italy,Norway,Italy,Graziano Pellè,82,FALSE,FALSE
13-10-2015,Jordan,Tajikistan,Jordan,Hamza Al-Dardour,65,FALSE,FALSE
13-10-2015,Jordan,Tajikistan,Jordan,Hassan Abdel-Fattah,67,FALSE,FALSE
13-10-2015,Jordan,Tajikistan,Jordan,Hamza Al-Dardour,90,FALSE,FALSE
13-10-2015,Kyrgyzstan,Bangladesh,Kyrgyzstan,Vitalij Lux,27,FALSE,FALSE
13-10-2015,Kyrgyzstan,Bangladesh,Kyrgyzstan,Ildar Amirov,89,FALSE,FALSE
13-10-2015,Latvia,Kazakhstan,Kazakhstan,Islambek Kuat,65,FALSE,FALSE
13-10-2015,Lesotho,Comoros,Lesotho,Tsepo Seturumane,18,FALSE,FALSE
13-10-2015,Lesotho,Comoros,Comoros,Mohamed M'Changama,70,FALSE,FALSE
13-10-2015,Madagascar,Central African Republic,Central African Republic,Eudes Dagoulou,7,FALSE,FALSE
13-10-2015,Madagascar,Central African Republic,Madagascar,Falimery Ramanamahefa,18,FALSE,FALSE
13-10-2015,Madagascar,Central African Republic,Madagascar,Anicet Abel,37,FALSE,FALSE
13-10-2015,Madagascar,Central African Republic,Central African Republic,Demba Malick,45,FALSE,FALSE
13-10-2015,Malta,Croatia,Croatia,Ivan Perišic,25,FALSE,FALSE
13-10-2015,Mauritania,South Sudan,Mauritania,Bessam,3,FALSE,FALSE
13-10-2015,Mauritania,South Sudan,Mauritania,Boubacar Bagili,61,FALSE,FALSE
13-10-2015,Mauritania,South Sudan,Mauritania,Moussa Samba,84,FALSE,FALSE
13-10-2015,Mauritania,South Sudan,Mauritania,Ismaël Diakité,90,FALSE,FALSE
13-10-2015,Myanmar,Laos,Laos,Khampheng Sayavutthi,2,FALSE,FALSE
13-10-2015,Myanmar,Laos,Myanmar,Suan Lam Mang,13,FALSE,FALSE
13-10-2015,Myanmar,Laos,Myanmar,Kyaw Ko Ko,32,FALSE,FALSE
13-10-2015,Myanmar,Laos,Myanmar,Aung Thu,50,FALSE,FALSE
13-10-2015,Namibia,Gambia,Gambia,Pa Dibba,9,FALSE,FALSE
13-10-2015,Namibia,Gambia,Namibia,Willy Stephanus,42,FALSE,FALSE
13-10-2015,Namibia,Gambia,Namibia,Hendrik Somaeb,64,FALSE,FALSE
13-10-2015,Netherlands,Czech Republic,Czech Republic,Pavel Kaderábek,24,FALSE,FALSE
13-10-2015,Netherlands,Czech Republic,Czech Republic,Josef Šural,35,FALSE,FALSE
13-10-2015,Netherlands,Czech Republic,Czech Republic,Robin van Persie,66,TRUE,FALSE
13-10-2015,Netherlands,Czech Republic,Netherlands,Klaas-Jan Huntelaar,70,FALSE,FALSE
13-10-2015,Netherlands,Czech Republic,Netherlands,Robin van Persie,83,FALSE,FALSE
13-10-2015,Niger,Somalia,Niger,Mahamane Cissé,13,FALSE,FALSE
